filename,image_path,latitude,longitude,heading
Run 18_Camera 4 360_10_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_10_1.jpg,39.30737166666666,-76.59754944444444,174.7654195
Run 18_Camera 4 360_110_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_110_1.jpg,39.30996444444444,-76.64512277777779,175.2885275
Run 18_Camera 4 360_110_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_110_3.jpg,39.30996444444444,-76.64512277777779,175.2885275
Run 18_Camera 4 360_116_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_116_3.jpg,39.309953888888884,-76.64533527777779,174.8085404
Run 18_Camera 4 360_117_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_117_1.jpg,39.30995194444444,-76.64537055555556,174.8037806
Run 18_Camera 4 360_124_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_124_3.jpg,39.30993944444444,-76.64561722222223,175.3102696
Run 18_Camera 4 360_134_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_134_3.jpg,39.30992416666666,-76.64596694444445,174.9762491
Run 18_Camera 4 360_137_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_137_3.jpg,39.30991861111111,-76.64607222222223,174.9455575
Run 18_Camera 4 360_14_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_14_3.jpg,39.31012666666666,-76.64171083333333,177.140098
Run 18_Camera 4 360_152_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_152_3.jpg,39.30989638888889,-76.64660444444445,175.0348325
Run 18_Camera 4 360_158_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_158_3.jpg,39.309885277777774,-76.64681777777778,174.6833964
Run 18_Camera 4 360_168_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_168_1.jpg,39.309866388888885,-76.64717333333334,174.9705838
Run 18_Camera 4 360_168_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_168_3.jpg,39.309866388888885,-76.64717333333334,174.9705838
Run 18_Camera 4 360_175_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_175_3.jpg,39.30985444444444,-76.64742444444445,175.4029372
Run 18_Camera 4 360_177_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_177_1.jpg,39.30985111111111,-76.64749583333334,175.4456515
Run 18_Camera 4 360_181_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_181_1.jpg,39.309844722222216,-76.64763888888889,175.5290008
Run 18_Camera 4 360_184_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_184_1.jpg,39.309839999999994,-76.64774527777779,175.28268928
Run 18_Camera 4 360_199_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_199_1.jpg,39.30981388888888,-76.64827944444446,175.8079128
Run 18_Camera 4 360_19_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_19_3.jpg,39.30026722222222,-76.64682027777778,269.0874448
Run 18_Camera 4 360_204_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_204_3.jpg,39.30980694444444,-76.64845777777778,175.8847007
Run 18_Camera 4 360_223_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_223_3.jpg,39.30977583333333,-76.64914083333333,174.9528948
Run 18_Camera 4 360_230_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_230_3.jpg,39.30976305555555,-76.64939027777778,174.9972037
Run 18_Camera 4 360_256_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_256_3.jpg,39.30972388888889,-76.65031916666668,175.9299836
Run 18_Camera 4 360_267_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_267_1.jpg,39.309708611111105,-76.65071305555556,175.7944786
Run 18_Camera 4 360_268_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_268_1.jpg,39.30970722222222,-76.65074805555557,175.9642135
Run 18_Camera 4 360_276_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_276_3.jpg,39.30969722222222,-76.65103583333334,176.1188781
Run 18_Camera 4 360_289_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_289_3.jpg,39.30968055555555,-76.65150444444446,176.2402398
Run 18_Camera 4 360_329_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_329_1.jpg,39.30962777777778,-76.65293611111112,176.484765
Run 18_Camera 4 360_349_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_349_3.jpg,39.30960222222222,-76.65365194444445,176.27453792
Run 18_Camera 4 360_360_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_360_3.jpg,39.30958805555555,-76.65404388888889,175.6164766
Run 18_Camera 4 360_365_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_365_1.jpg,39.30958138888889,-76.6542225,176.1173797
Run 18_Camera 4 360_370_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_370_3.jpg,39.309574999999995,-76.65440055555555,175.8952448
Run 18_Camera 4 360_373_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_373_1.jpg,39.30957083333333,-76.65450805555557,175.8926374
Run 18_Camera 4 360_380_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_380_3.jpg,39.30956111111111,-76.65476361111112,176.070346
Run 18_Camera 4 360_381_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_381_1.jpg,39.30955972222222,-76.65480055555557,176.0033434
Run 18_Camera 4 360_389_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_389_3.jpg,39.30954972222222,-76.65508805555557,176.1058284
Run 18_Camera 4 360_395_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_395_3.jpg,39.30954222222222,-76.65530000000001,176.2122908
Run 18_Camera 4 360_3_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_3_1.jpg,39.31013861111111,-76.64132416666668,175.1486471
Run 18_Camera 4 360_401_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_401_1.jpg,39.309535277777776,-76.65551500000001,176.2072742
Run 18_Camera 4 360_413_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_413_1.jpg,39.30952333333333,-76.65594250000001,176.6881324
Run 18_Camera 4 360_45_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_45_3.jpg,39.30732333333333,-76.59878222222221,176.34841725
Run 18_Camera 4 360_564_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_564_1.jpg,39.30931416666667,-76.66131972222223,176.089371
Run 18_Camera 4 360_56_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_56_3.jpg,39.31005694444444,-76.64319861111112,174.8627344
Run 18_Camera 4 360_593_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_593_1.jpg,39.30927694444444,-76.66235472222223,176.0470936
Run 18_Camera 4 360_655_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_655_1.jpg,39.309196111111106,-76.66458833333334,176.3814472
Run 18_Camera 4 360_658_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_658_1.jpg,39.309192777777774,-76.66469333333333,176.4307122
Run 18_Camera 4 360_659_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_659_3.jpg,39.30919194444444,-76.66472833333334,176.3409569
Run 18_Camera 4 360_662_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_662_1.jpg,39.30918861111111,-76.6648338888889,175.9681132
Run 18_Camera 4 360_68_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_68_3.jpg,39.31003361111111,-76.64362666666668,174.744671
Run 18_Camera 4 360_71_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_71_3.jpg,39.310028055555556,-76.64373333333334,175.2953109
Run 18_Camera 4 360_78_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_78_1.jpg,39.3072825,-76.59994722222221,176.387518
Run 18_Camera 4 360_89_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_89_1.jpg,39.309999166666664,-76.64437861111112,175.4630183
Run 18_Camera 4 360_8_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_8_3.jpg,39.29996611111111,-76.64679444444445,264.914749
Run 18_Camera 4 360_94_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_94_1.jpg,39.30999111111111,-76.64455500000001,175.3185532
Run 19_Camera 4 360_108_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 19_Camera 4 360_108_1.jpg,39.30902194444444,-76.66941444444446,175.9925253
Run 19_Camera 4 360_139_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 19_Camera 4 360_139_3.jpg,39.30897777777778,-76.6705163888889,176.1333235
Run 19_Camera 4 360_178_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 19_Camera 4 360_178_3.jpg,39.30895222222222,-76.6719025,176.5570148
Run 19_Camera 4 360_196_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 19_Camera 4 360_196_3.jpg,39.30892472222222,-76.67253944444445,175.3542408
Run 19_Camera 4 360_228_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 19_Camera 4 360_228_3.jpg,39.308883611111106,-76.6736863888889,176.5773745
Run 19_Camera 4 360_31_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 19_Camera 4 360_31_1.jpg,39.30079722222222,-76.6485025,103.18967
Run 19_Camera 4 360_40_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 19_Camera 4 360_40_1.jpg,39.308430277777774,-76.59706249999999,356.778024
Run 19_Camera 4 360_48_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 19_Camera 4 360_48_3.jpg,39.30033638888889,-76.64847527777779,85.1265883
Run 19_Camera 4 360_50_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 19_Camera 4 360_50_1.jpg,39.30028166666666,-76.64847083333333,85.0640395
Run 19_Camera 4 360_50_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 19_Camera 4 360_50_3.jpg,39.30028166666666,-76.64847083333333,85.0640395
Run 19_Camera 4 360_70_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 19_Camera 4 360_70_1.jpg,39.29973833333333,-76.64843194444445,87.0669456
Run 19_Camera 4 360_85_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 19_Camera 4 360_85_3.jpg,39.299324166666665,-76.64841416666667,86.2785409
Run 19_Camera 4 360_94_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 19_Camera 4 360_94_1.jpg,39.309039999999996,-76.66891527777778,175.7673488
Run 1_Camera 4 360_177_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 1_Camera 4 360_177_3.jpg,39.30054694444444,-76.647625,85.77524228
Run 1_Camera 4 360_207_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 1_Camera 4 360_207_1.jpg,39.29971027777778,-76.647575,85.8566867
Run 1_Camera 4 360_218_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 1_Camera 4 360_218_1.jpg,39.29940555555555,-76.6475525,86.45839565
Run 1_Camera 4 360_223_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 1_Camera 4 360_223_3.jpg,39.29926638888889,-76.64755166666667,90.041377
Run 1_Camera 4 360_29_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 1_Camera 4 360_29_1.jpg,39.30889083333333,-76.67190583333334,355.87809
Run 20_Camera 4 360_14_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 20_Camera 4 360_14_1.jpg,39.29871055555555,-76.64803277777779,357.831147
Run 20_Camera 4 360_21_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 20_Camera 4 360_21_3.jpg,39.29871611111111,-76.64778527777779,356.5434664
Run 20_Camera 4 360_32_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 20_Camera 4 360_32_3.jpg,39.30946583333333,-76.59691861111111,220.205966
Run 20_Camera 4 360_54_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 20_Camera 4 360_54_3.jpg,39.309483611111105,-76.59767388888888,179.9595386
Run 21_Camera 4 360_101_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 21_Camera 4 360_101_1.jpg,39.31052944444444,-76.59759861111111,357.123998
Run 21_Camera 4 360_10_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 21_Camera 4 360_10_1.jpg,39.298806388888885,-76.64581222222223,325.3960808
Run 21_Camera 4 360_111_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 21_Camera 4 360_111_1.jpg,39.310540555555555,-76.59724583333333,356.295333
Run 21_Camera 4 360_121_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 21_Camera 4 360_121_3.jpg,39.310655,-76.59699277777777,273.7212322
Run 21_Camera 4 360_145_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 21_Camera 4 360_145_1.jpg,39.31131111111111,-76.59701527777777,266.316028
Run 21_Camera 4 360_161_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 21_Camera 4 360_161_1.jpg,39.311747777777775,-76.5970386111111,264.96862768
Run 21_Camera 4 360_23_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 21_Camera 4 360_23_1.jpg,39.299123055555555,-76.64570777777779,265.953535
Run 21_Camera 4 360_31_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 21_Camera 4 360_31_3.jpg,39.29934194444444,-76.64572222222223,265.945766
Run 21_Camera 4 360_37_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 21_Camera 4 360_37_1.jpg,39.29950638888889,-76.64573138888889,266.360359
Run 22_Camera 4 360_0_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 22_Camera 4 360_0_3.jpg,39.299725277777775,-76.64574250000001,266.3434728
Run 22_Camera 4 360_10_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 22_Camera 4 360_10_3.jpg,39.29997944444444,-76.64575888888889,265.5372406
Run 22_Camera 4 360_112_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 22_Camera 4 360_112_3.jpg,39.31191694444444,-76.59172972222221,85.76140204
Run 22_Camera 4 360_120_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 22_Camera 4 360_120_3.jpg,39.30302333333333,-76.64593944444445,265.808701
Run 22_Camera 4 360_141_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 22_Camera 4 360_141_1.jpg,39.31111694444444,-76.59168222222222,86.3314102
Run 22_Camera 4 360_14_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 22_Camera 4 360_14_1.jpg,39.30008972222222,-76.64576694444445,266.0354768
Run 22_Camera 4 360_175_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 22_Camera 4 360_175_3.jpg,39.30455611111111,-76.64603000000001,265.9440615
Run 22_Camera 4 360_209_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 22_Camera 4 360_209_3.jpg,39.309237777777774,-76.59157166666667,86.2038948
Run 22_Camera 4 360_213_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 22_Camera 4 360_213_3.jpg,39.309127777777775,-76.59156499999999,86.2630491
Run 22_Camera 4 360_223_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 22_Camera 4 360_223_3.jpg,39.30885277777777,-76.59155222222222,87.4181158
Run 22_Camera 4 360_240_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 22_Camera 4 360_240_3.jpg,39.30838583333333,-76.5915175,86.7531879
Run 22_Camera 4 360_250_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 22_Camera 4 360_250_1.jpg,39.30811083333333,-76.59150388888888,86.1149182
Run 22_Camera 4 360_256_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 22_Camera 4 360_256_3.jpg,39.30794611111111,-76.59149416666666,85.7981362
Run 22_Camera 4 360_26_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 22_Camera 4 360_26_1.jpg,39.30041722222222,-76.6457838888889,266.375332
Run 22_Camera 4 360_27_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 22_Camera 4 360_27_3.jpg,39.300444444444445,-76.64578527777779,266.301787
Run 22_Camera 4 360_2_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 22_Camera 4 360_2_3.jpg,39.31208972222222,-76.59535805555555,355.403334
Run 22_Camera 4 360_38_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 22_Camera 4 360_38_3.jpg,39.30074583333333,-76.64580083333334,266.254866
Run 22_Camera 4 360_43_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 22_Camera 4 360_43_1.jpg,39.312153055555555,-76.59390777777777,355.6540195
Run 22_Camera 4 360_52_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 22_Camera 4 360_52_3.jpg,39.30113166666666,-76.64582666666668,265.179344
Run 22_Camera 4 360_63_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 22_Camera 4 360_63_1.jpg,39.31218555555555,-76.59319805555555,355.732499
Run 22_Camera 4 360_77_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 22_Camera 4 360_77_3.jpg,39.31220444444444,-76.59269583333332,355.919091
Run 22_Camera 4 360_83_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 22_Camera 4 360_83_3.jpg,39.31221305555555,-76.59248277777778,355.374014
Run 22_Camera 4 360_9_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 22_Camera 4 360_9_1.jpg,39.299951666666665,-76.64575694444446,265.4800552
Run 23_Camera 4 360_120_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 23_Camera 4 360_120_1.jpg,39.30743833333333,-76.59595611111111,175.424537
Run 23_Camera 4 360_121_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 23_Camera 4 360_121_1.jpg,39.30842305555555,-76.6462588888889,265.705518
Run 23_Camera 4 360_126_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 23_Camera 4 360_126_3.jpg,39.307428611111106,-76.59616722222222,175.8294815
Run 23_Camera 4 360_130_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 23_Camera 4 360_130_1.jpg,39.30867027777777,-76.64627222222222,266.471558
Run 23_Camera 4 360_140_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 23_Camera 4 360_140_1.jpg,39.30894583333333,-76.6462863888889,265.9531012
Run 23_Camera 4 360_141_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 23_Camera 4 360_141_1.jpg,39.308973055555555,-76.64628805555556,265.904416
